AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Temperature,Read_Kbps,Write_Kbps
1676838049911,*,*,*,*,810408,,,,,,,
1676838050020,*,*,*,*,*,40.0,590.4m,3:00:24,5539,69000,48582.09,
1676838050103,*,*,*,*,1377578,,,,,,,
1676838050299,*,*,*,*,2356040,,,,,,,
1676838050511,*,*,*,*,989472,,,,,,,
1676838050712,*,*,*,*,799618,,,,,,,
1676838050896,*,*,*,*,1400297,,,,,,,
1676838051113,*,*,*,*,1960731,,,,,,,
1676838051321,*,*,*,*,807434,,,,,,,
1676838051341,*,*,*,*,*,20.0,654.4m,1:56:30,7587,56000,51442.54,
1676838051506,*,*,*,*,1023130,,,,,,,
1676838051697,*,*,*,*,2454097,,,,,,,
1676838051912,*,*,*,*,1109403,,,,,,,
1676838052112,*,*,*,*,809247,,,,,,,
1676838052296,*,*,*,*,1808422,,,,,,,
1676838052511,*,*,*,*,1583538,,,,,,,
1676838052675,*,*,*,*,*,80.0,718.5m,0:52:18,9641,69000,26502.37,
1676838052705,*,*,*,*,1016421,,,,,,,
1676838052900,*,*,*,*,2546518,,,,,,,
1676838053097,*,*,*,*,2607886,,,,,,,
1676838053296,*,*,*,*,2333863,,,,,,,
1676838053496,*,*,*,*,2344281,,,,,,,
1676838053696,*,*,*,*,2850680,,,,,,,
1676838053896,*,*,*,*,2869426,,,,,,,
1676838053964,*,*,*,*,*,100.0,747.2m,0:23:42,10k,85000,0.00,
1676838054096,*,*,*,*,2833523,,,,,,,
1676838054296,*,*,*,*,2818153,,,,,,,
1676838054496,*,*,*,*,2871077,,,,,,,
1676838054695,*,*,*,*,2863522,,,,,,,
1676838054896,*,*,*,*,2834973,,,,,,,
1676838055097,*,*,*,*,2817756,,,,,,,
1676838055224,*,*,*,*,*,100.0,747.2m,0:23:42,10k,86000,0.00,
1676838055295,*,*,*,*,2842053,,,,,,,
1676838055495,*,*,*,*,2787813,,,,,,,
1676838055696,*,*,*,*,2851226,,,,,,,
1676838055895,*,*,*,*,2867918,,,,,,,
1676838056095,*,*,*,*,2855362,,,,,,,
1676838056297,*,*,*,*,2856147,,,,,,,
1676838056486,*,*,*,*,*,100.0,747.2m,0:23:42,10k,86000,0.00,
1676838056499,*,*,*,*,2842036,,,,,,,
1676838056727,*,*,*,*,2780447,,,,,,,
1676838056895,*,*,*,*,2815610,,,,,,,
1676838057096,*,*,*,*,2874511,,,,,,,
1676838057295,*,*,*,*,2871100,,,,,,,
1676838057495,*,*,*,*,2876753,,,,,,,
1676838057696,*,*,*,*,2825328,,,,,,,
1676838057788,*,*,*,*,*,100.0,747.2m,0:23:42,10k,86000,0.00,
1676838057895,*,*,*,*,2834834,,,,,,,
1676838058095,*,*,*,*,2787815,,,,,,,
1676838058296,*,*,*,*,2862426,,,,,,,
1676838058496,*,*,*,*,2869724,,,,,,,
1676838058696,*,*,*,*,2862448,,,,,,,
1676838058895,*,*,*,*,2869125,,,,,,,
1676838059055,*,*,*,*,*,100.0,747.2m,0:23:42,10k,85000,0.00,
1676838059096,*,*,*,*,2817213,,,,,,,
1676838059299,*,*,*,*,2802078,,,,,,,
1676838059495,*,*,*,*,2855498,,,,,,,
1676838059696,*,*,*,*,2830590,,,,,,,
1676838059895,*,*,*,*,2866261,,,,,,,
1676838060095,*,*,*,*,2876218,,,,,,,
1676838060295,*,*,*,*,2876414,,,,,,,
1676838060331,*,*,*,*,*,100.0,747.2m,0:23:42,10k,85000,0.00,
1676838060496,*,*,*,*,2834950,,,,,,,
1676838060696,*,*,*,*,2780525,,,,,,,
1676838060895,*,*,*,*,2865917,,,,,,,
1676838061096,*,*,*,*,2853921,,,,,,,
1676838061295,*,*,*,*,2870779,,,,,,,
1676838061496,*,*,*,*,2874187,,,,,,,
1676838061595,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838061695,*,*,*,*,2818742,,,,,,,
1676838061896,*,*,*,*,2770348,,,,,,,
1676838062096,*,*,*,*,2867304,,,,,,,
1676838062295,*,*,*,*,2875235,,,,,,,
1676838062496,*,*,*,*,2858759,,,,,,,
1676838062695,*,*,*,*,2861875,,,,,,,
1676838062882,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838062899,*,*,*,*,2716327,,,,,,,
1676838063099,*,*,*,*,2693875,,,,,,,
1676838063296,*,*,*,*,2825848,,,,,,,
1676838063497,*,*,*,*,2759512,,,,,,,
1676838063695,*,*,*,*,2836385,,,,,,,
1676838063896,*,*,*,*,2856927,,,,,,,
1676838064095,*,*,*,*,2862231,,,,,,,
1676838064155,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838064296,*,*,*,*,2834900,,,,,,,
1676838064496,*,*,*,*,2827784,,,,,,,
1676838064696,*,*,*,*,2855234,,,,,,,
1676838064895,*,*,*,*,2868245,,,,,,,
1676838065095,*,*,*,*,2878191,,,,,,,
1676838065296,*,*,*,*,2866106,,,,,,,
1676838065417,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838065495,*,*,*,*,2840685,,,,,,,
1676838065695,*,*,*,*,2775738,,,,,,,
1676838065896,*,*,*,*,2843446,,,,,,,
1676838066095,*,*,*,*,2872865,,,,,,,
1676838066295,*,*,*,*,2873772,,,,,,,
1676838066495,*,*,*,*,2875210,,,,,,,
1676838066694,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838066698,*,*,*,*,2827296,,,,,,,
1676838066899,*,*,*,*,2817027,,,,,,,
1676838067096,*,*,*,*,2816964,,,,,,,
1676838067296,*,*,*,*,2846187,,,,,,,
1676838067495,*,*,*,*,2854632,,,,,,,
1676838067695,*,*,*,*,2863581,,,,,,,
1676838067895,*,*,*,*,2871125,,,,,,,
1676838067966,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838068096,*,*,*,*,2809769,,,,,,,
1676838068296,*,*,*,*,2772452,,,,,,,
1676838068495,*,*,*,*,2875191,,,,,,,
1676838068696,*,*,*,*,2832860,,,,,,,
1676838068895,*,*,*,*,2859303,,,,,,,
1676838069095,*,*,*,*,2875275,,,,,,,
1676838069233,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838069296,*,*,*,*,2841450,,,,,,,
1676838069495,*,*,*,*,2773041,,,,,,,
1676838069696,*,*,*,*,2854952,,,,,,,
1676838069895,*,*,*,*,2870920,,,,,,,
1676838070096,*,*,*,*,2846611,,,,,,,
1676838070295,*,*,*,*,2874133,,,,,,,
1676838070499,*,*,*,*,2867129,,,,,,,
1676838070501,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838070699,*,*,*,*,2693874,,,,,,,
1676838070896,*,*,*,*,2805408,,,,,,,
1676838071095,*,*,*,*,2877817,,,,,,,
1676838071295,*,*,*,*,2874642,,,,,,,
1676838071496,*,*,*,*,2866691,,,,,,,
1676838071695,*,*,*,*,2855544,,,,,,,
1676838071771,*,*,*,*,*,100.0,747.2m,0:23:42,10k,86000,0.00,
1676838071895,*,*,*,*,2824137,,,,,,,
1676838072096,*,*,*,*,2821981,,,,,,,
1676838072295,*,*,*,*,2852560,,,,,,,
1676838072495,*,*,*,*,2874439,,,,,,,
1676838072696,*,*,*,*,2864791,,,,,,,
1676838072896,*,*,*,*,2863555,,,,,,,
1676838073032,*,*,*,*,*,100.0,747.2m,0:23:42,10k,87000,0.00,
1676838073095,*,*,*,*,2836297,,,,,,,
1676838073295,*,*,*,*,2785310,,,,,,,
1676838073496,*,*,*,*,2860349,,,,,,,
1676838073696,*,*,*,*,2857066,,,,,,,
1676838073898,*,*,*,*,2767862,,,,,,,
1676838074095,*,*,*,*,2876596,,,,,,,
1676838074295,*,*,*,*,*,100.0,834.7m,0:23:30,10k,86000,0.00,
1676838074298,*,*,*,*,2855989,,,,,,,
1676838074499,*,*,*,*,2822060,,,,,,,
1676838074695,*,*,*,*,2808285,,,,,,,
1676838074896,*,*,*,*,2834088,,,,,,,
1676838075096,*,*,*,*,2868600,,,,,,,
1676838075296,*,*,*,*,2872929,,,,,,,
1676838075496,*,*,*,*,2772067,,,,,,,
1676838075568,*,*,*,*,*,100.0,1.0g,0:23:30,10k,87000,0.00,
1676838075696,*,*,*,*,2814770,,,,,,,
1676838075895,*,*,*,*,2770737,,,,,,,
1676838076095,*,*,*,*,2873184,,,,,,,
1676838076296,*,*,*,*,2868189,,,,,,,
1676838076495,*,*,*,*,2870488,,,,,,,
1676838076695,*,*,*,*,2863362,,,,,,,
1676838076831,*,*,*,*,*,100.0,1.1g,0:28:12,10k,87000,0.00,
1676838076896,*,*,*,*,2819957,,,,,,,
1676838077096,*,*,*,*,2774892,,,,,,,
1676838077296,*,*,*,*,2844802,,,,,,,
1676838077508,*,*,*,*,1268554,,,,,,,
1676838077696,*,*,*,*,2701544,,,,,,,
1676838077896,*,*,*,*,2862214,,,,,,,
1676838078099,*,*,*,*,2850054,,,,,,,
1676838078102,*,*,*,*,*,100.0,1.1g,2:22:24,10k,81000,26657.75,
1676838078300,*,*,*,*,2701227,,,,,,,
1676838078496,*,*,*,*,2803854,,,,,,,
1676838078697,*,*,*,*,2789650,,,,,,,
1676838078895,*,*,*,*,2517814,,,,,,,
1676838079098,*,*,*,*,2194800,,,,,,,
1676838079307,*,*,*,*,1384653,,,,,,,
1676838079406,*,*,*,*,*,40.0,1.1g,2:34:24,11k,54000,41082.20,
1676838079505,*,*,*,*,938148,,,,,,,
1676838079705,*,*,*,*,1492803,,,,,,,
1676838079897,*,*,*,*,2517872,,,,,,,
1676838080109,*,*,*,*,1054301,,,,,,,
1676838080312,*,*,*,*,812506,,,,,,,
1676838080496,*,*,*,*,2084224,,,,,,,
1676838080706,*,*,*,*,1885052,,,,,,,
1676838080811,*,*,*,*,*,53.3,1.1g,2:34:18,13k,54000,19432.96,
1676838080902,*,*,*,*,1158248,,,,,,,
1676838081106,*,*,*,*,1209020,,,,,,,
1676838081296,*,*,*,*,2376091,,,,,,,
1676838081510,*,*,*,*,1193695,,,,,,,
1676838081712,*,*,*,*,820274,,,,,,,
1676838081896,*,*,*,*,2081828,,,,,,,
1676838082099,*,*,*,*,2726256,,,,,,,
1676838082183,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838082296,*,*,*,*,2825566,,,,,,,
1676838082496,*,*,*,*,2849083,,,,,,,
1676838082696,*,*,*,*,2844591,,,,,,,
1676838082895,*,*,*,*,2875747,,,,,,,
1676838083096,*,*,*,*,2871504,,,,,,,
1676838083296,*,*,*,*,2866874,,,,,,,
1676838083448,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838083495,*,*,*,*,2836255,,,,,,,
1676838083699,*,*,*,*,2790512,,,,,,,
1676838083896,*,*,*,*,2857172,,,,,,,
1676838084095,*,*,*,*,2866553,,,,,,,
1676838084296,*,*,*,*,2873843,,,,,,,
1676838084496,*,*,*,*,2864811,,,,,,,
1676838084696,*,*,*,*,2857208,,,,,,,
1676838084722,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838084897,*,*,*,*,2821874,,,,,,,
1676838085095,*,*,*,*,2796449,,,,,,,
1676838085296,*,*,*,*,2862132,,,,,,,
1676838085495,*,*,*,*,2872334,,,,,,,
1676838085695,*,*,*,*,2867483,,,,,,,
1676838085896,*,*,*,*,2874421,,,,,,,
1676838085993,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838086096,*,*,*,*,2833804,,,,,,,
1676838086296,*,*,*,*,2782653,,,,,,,
1676838086496,*,*,*,*,2868662,,,,,,,
1676838086696,*,*,*,*,2824269,,,,,,,
1676838086895,*,*,*,*,2865296,,,,,,,
1676838087095,*,*,*,*,2872270,,,,,,,
1676838087260,*,*,*,*,*,100.0,1.1g,2:34:30,14k,85000,0.00,
1676838087295,*,*,*,*,2838893,,,,,,,
1676838087499,*,*,*,*,2802185,,,,,,,
1676838087695,*,*,*,*,2830441,,,,,,,
1676838087895,*,*,*,*,2868988,,,,,,,
1676838088096,*,*,*,*,2863517,,,,,,,
1676838088296,*,*,*,*,2873920,,,,,,,
1676838088496,*,*,*,*,2872529,,,,,,,
1676838088542,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838088696,*,*,*,*,2762705,,,,,,,
1676838088896,*,*,*,*,2780027,,,,,,,
1676838089095,*,*,*,*,2827724,,,,,,,
1676838089295,*,*,*,*,2874483,,,,,,,
1676838089496,*,*,*,*,2868600,,,,,,,
1676838089698,*,*,*,*,2852978,,,,,,,
1676838089813,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838089896,*,*,*,*,2839413,,,,,,,
1676838090096,*,*,*,*,2831745,,,,,,,
1676838090296,*,*,*,*,2860916,,,,,,,
1676838090496,*,*,*,*,2874785,,,,,,,
1676838090696,*,*,*,*,2865498,,,,,,,
1676838090896,*,*,*,*,2867285,,,,,,,
1676838091079,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838091100,*,*,*,*,2838425,,,,,,,
1676838091299,*,*,*,*,2827037,,,,,,,
1676838091496,*,*,*,*,2842697,,,,,,,
1676838091696,*,*,*,*,2855927,,,,,,,
1676838091895,*,*,*,*,2874523,,,,,,,
1676838092096,*,*,*,*,2869706,,,,,,,
1676838092296,*,*,*,*,2869273,,,,,,,
1676838092359,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838092496,*,*,*,*,2828956,,,,,,,
1676838092695,*,*,*,*,2766826,,,,,,,
1676838092896,*,*,*,*,2859733,,,,,,,
1676838093095,*,*,*,*,2870539,,,,,,,
1676838093296,*,*,*,*,2876733,,,,,,,
1676838093496,*,*,*,*,2867705,,,,,,,
1676838093633,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838093696,*,*,*,*,2827082,,,,,,,
1676838093895,*,*,*,*,2783006,,,,,,,
1676838094095,*,*,*,*,2857679,,,,,,,
1676838094296,*,*,*,*,2865110,,,,,,,
1676838094495,*,*,*,*,2864045,,,,,,,
1676838094697,*,*,*,*,2851478,,,,,,,
1676838094899,*,*,*,*,2768890,,,,,,,
1676838094905,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838095100,*,*,*,*,2814843,,,,,,,
1676838095296,*,*,*,*,2801122,,,,,,,
1676838095496,*,*,*,*,2876702,,,,,,,
1676838095696,*,*,*,*,2828805,,,,,,,
1676838095896,*,*,*,*,2869823,,,,,,,
1676838096096,*,*,*,*,2871237,,,,,,,
1676838096178,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838096296,*,*,*,*,2835302,,,,,,,
1676838096497,*,*,*,*,2780396,,,,,,,
1676838096696,*,*,*,*,2859626,,,,,,,
1676838096896,*,*,*,*,2872999,,,,,,,
1676838097096,*,*,*,*,2859341,,,,,,,
1676838097296,*,*,*,*,2860080,,,,,,,
1676838097442,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838097496,*,*,*,*,2841564,,,,,,,
1676838097698,*,*,*,*,2693874,,,,,,,
1676838097895,*,*,*,*,2859353,,,,,,,
1676838098096,*,*,*,*,2867967,,,,,,,
1676838098296,*,*,*,*,2842352,,,,,,,
1676838098496,*,*,*,*,2873724,,,,,,,
1676838098696,*,*,*,*,2857502,,,,,,,
1676838098713,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838098899,*,*,*,*,2819284,,,,,,,
1676838099097,*,*,*,*,2831637,,,,,,,
1676838099296,*,*,*,*,2871802,,,,,,,
1676838099496,*,*,*,*,2874288,,,,,,,
1676838099696,*,*,*,*,2863136,,,,,,,
1676838099897,*,*,*,*,2865940,,,,,,,
1676838099980,*,*,*,*,*,100.0,1.1g,2:34:30,14k,86000,0.00,
1676838100096,*,*,*,*,2832551,,,,,,,
1676838100307,*,*,*,*,2697463,,,,,,,
1676838100496,*,*,*,*,2866769,,,,,,,
1676838100696,*,*,*,*,2855213,,,,,,,
1676838100896,*,*,*,*,2874570,,,,,,,
1676838101096,*,*,*,*,2872414,,,,,,,
1676838101299,*,*,*,*,2861256,,,,,,,
1676838101305,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838101499,*,*,*,*,2827955,,,,,,,
1676838101696,*,*,*,*,2801275,,,,,,,
1676838101896,*,*,*,*,2871185,,,,,,,
1676838102095,*,*,*,*,2869986,,,,,,,
1676838102295,*,*,*,*,2873008,,,,,,,
1676838102496,*,*,*,*,2829584,,,,,,,
1676838102573,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838102696,*,*,*,*,2791304,,,,,,,
1676838102896,*,*,*,*,2791681,,,,,,,
1676838103095,*,*,*,*,2872807,,,,,,,
1676838103296,*,*,*,*,2870790,,,,,,,
1676838103495,*,*,*,*,2871449,,,,,,,
1676838103695,*,*,*,*,2864654,,,,,,,
1676838103837,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838103896,*,*,*,*,2811041,,,,,,,
1676838104096,*,*,*,*,2776054,,,,,,,
1676838104296,*,*,*,*,2865233,,,,,,,
1676838104496,*,*,*,*,2875309,,,,,,,
1676838104696,*,*,*,*,2854455,,,,,,,
1676838104896,*,*,*,*,2859690,,,,,,,
1676838105099,*,*,*,*,2865586,,,,,,,
1676838105109,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838105299,*,*,*,*,2783052,,,,,,,
1676838105495,*,*,*,*,2796723,,,,,,,
1676838105695,*,*,*,*,2868550,,,,,,,
1676838105895,*,*,*,*,2876019,,,,,,,
1676838106096,*,*,*,*,2875422,,,,,,,
1676838106295,*,*,*,*,2868851,,,,,,,
1676838106379,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838106495,*,*,*,*,2843357,,,,,,,
1676838106696,*,*,*,*,2799630,,,,,,,
1676838106896,*,*,*,*,2865484,,,,,,,
1676838107095,*,*,*,*,2878309,,,,,,,
1676838107296,*,*,*,*,2720385,,,,,,,
1676838107496,*,*,*,*,2873194,,,,,,,
1676838107656,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838107696,*,*,*,*,2824424,,,,,,,
1676838107899,*,*,*,*,2803119,,,,,,,
1676838108096,*,*,*,*,2854604,,,,,,,
1676838108295,*,*,*,*,2868470,,,,,,,
1676838108495,*,*,*,*,2873462,,,,,,,
1676838108696,*,*,*,*,2844651,,,,,,,
1676838108896,*,*,*,*,2866633,,,,,,,
1676838108934,*,*,*,*,*,100.0,1.1g,2:34:30,14k,84000,0.00,
1676838109096,*,*,*,*,2827116,,,,,,,
1676838109296,*,*,*,*,2792019,,,,,,,
1676838109496,*,*,*,*,2872586,,,,,,,
1676838109696,*,*,*,*,2861872,,,,,,,
1676838109895,*,*,*,*,2871796,,,,,,,
1676838110096,*,*,*,*,2842688,,,,,,,
1676838110198,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838110296,*,*,*,*,2821020,,,,,,,
1676838110495,*,*,*,*,2780025,,,,,,,
1676838110696,*,*,*,*,2845338,,,,,,,
1676838110896,*,*,*,*,2865243,,,,,,,
1676838111096,*,*,*,*,2872796,,,,,,,
1676838111295,*,*,*,*,2871005,,,,,,,
1676838111463,*,*,*,*,*,100.0,1.1g,2:34:30,14k,87000,0.00,
1676838111504,*,*,*,*,2761776,,,,,,,
1676838111699,*,*,*,*,2785058,,,,,,,
1676838111896,*,*,*,*,2818013,,,,,,,
1676838112095,*,*,*,*,2863735,,,,,,,
1676838112295,*,*,*,*,2854337,,,,,,,
1676838112495,*,*,*,*,2858256,,,,,,,
1676838112695,*,*,*,*,2855661,,,,,,,
1676838112764,*,*,*,*,*,93.3,1.1g,2:34:30,14k,88000,0.00,
1676838112896,*,*,*,*,2832247,,,,,,,
1676838113096,*,*,*,*,2783341,,,,,,,
1676838113296,*,*,*,*,2866064,,,,,,,
1676838113496,*,*,*,*,2879417,,,,,,,
1676838113696,*,*,*,*,2817145,,,,,,,
1676838113896,*,*,*,*,2871266,,,,,,,
1676838114029,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838114096,*,*,*,*,2841625,,,,,,,
1676838114296,*,*,*,*,2739975,,,,,,,
1676838114496,*,*,*,*,2851030,,,,,,,
1676838114695,*,*,*,*,2865629,,,,,,,
1676838114896,*,*,*,*,2734497,,,,,,,
1676838115098,*,*,*,*,2847533,,,,,,,
1676838115298,*,*,*,*,2858316,,,,,,,
1676838115300,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838115539,*,*,*,*,2802090,,,,,,,
1676838115696,*,*,*,*,2820940,,,,,,,
1676838115895,*,*,*,*,2832587,,,,,,,
1676838116095,*,*,*,*,2876538,,,,,,,
1676838116296,*,*,*,*,2809474,,,,,,,
1676838116495,*,*,*,*,2870353,,,,,,,
1676838116589,*,*,*,*,*,100.0,1.1g,2:34:30,14k,88000,0.00,
1676838116696,*,*,*,*,2831925,,,,,,,
1676838116895,*,*,*,*,2788545,,,,,,,
1676838117096,*,*,*,*,2870523,,,,,,,
1676838117295,*,*,*,*,2869261,,,,,,,
1676838117495,*,*,*,*,2874378,,,,,,,
1676838117696,*,*,*,*,2855409,,,,,,,
1676838117857,*,*,*,*,*,100.0,1.1g,2:34:30,14k,85000,24083.23,
1676838117896,*,*,*,*,2832931,,,,,,,
1676838118199,*,*,*,*,2771186,,,,,,,
1676838118296,*,*,*,*,2783869,,,,,,,
1676838118496,*,*,*,*,2854319,,,,,,,
1676838118698,*,*,*,*,2769778,,,,,,,
1676838118913,*,*,*,*,1135369,,,,,,,
1676838119100,*,*,*,*,1296006,,,,,,,
1676838119223,*,*,*,*,*,18.8,639.8m,2:36:42,15k,56000,0.00,
1676838119301,*,*,*,*,2325900,,,,,,,
1676838119514,*,*,*,*,1284323,,,,,,,
