AbsoluteTime,Phase,Step,Loop,Iteration,Frequency,CPU_Usage,RSZ,SWAP,Cumul_pflts,Nb_pflts,Read_Kbps,Write_Kbps
1673575615230,*,*,*,*,2879892,,,,,,,
1673575615430,*,*,*,*,2879536,,,,,,,
1673575615630,*,*,*,*,2874035,,,,,,,
1673575615834,*,*,*,*,2841700,,,,,,,
1673575616030,*,*,*,*,2834551,,,,,,,
1673575616230,*,*,*,*,2873583,,,,,,,
1673575616431,*,*,*,*,2877168,,,,,,,
1673575616630,*,*,*,*,2878747,,,,,,,
1673575616830,*,*,*,*,2873808,,,,,,,
1673575616893,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575617030,*,*,*,*,2810340,,,,,,,
1673575617230,*,*,*,*,2879425,,,,,,,
1673575617430,*,*,*,*,2876032,,,,,,,
1673575617630,*,*,*,*,2880263,,,,,,,
1673575617830,*,*,*,*,2880206,,,,,,,
1673575618030,*,*,*,*,2868227,,,,,,,
1673575618230,*,*,*,*,2807227,,,,,,,
1673575618430,*,*,*,*,2878814,,,,,,,
1673575618630,*,*,*,*,2875803,,,,,,,
1673575618830,*,*,*,*,2879368,,,,,,,
1673575619030,*,*,*,*,2873606,,,,,,,
1673575619152,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575619230,*,*,*,*,2831692,,,,,,,
1673575619430,*,*,*,*,2878474,,,,,,,
1673575619630,*,*,*,*,2879362,,,,,,,
1673575619830,*,*,*,*,2875768,,,,,,,
1673575620030,*,*,*,*,2870328,,,,,,,
1673575620230,*,*,*,*,2838014,,,,,,,
1673575620430,*,*,*,*,2781778,,,,,,,
1673575620630,*,*,*,*,2878456,,,,,,,
1673575620830,*,*,*,*,2878274,,,,,,,
1673575621030,*,*,*,*,2859858,,,,,,,
1673575621230,*,*,*,*,2877951,,,,,,,
1673575621413,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575621433,*,*,*,*,2847371,,,,,,,
1673575621630,*,*,*,*,2874508,,,,,,,
1673575621830,*,*,*,*,2879756,,,,,,,
1673575622030,*,*,*,*,2874786,,,,,,,
1673575622230,*,*,*,*,2875617,,,,,,,
1673575622430,*,*,*,*,2879455,,,,,,,
1673575622633,*,*,*,*,2839733,,,,,,,
1673575622830,*,*,*,*,2872768,,,,,,,
1673575623030,*,*,*,*,2874827,,,,,,,
1673575623230,*,*,*,*,2879244,,,,,,,
1673575623430,*,*,*,*,2874948,,,,,,,
1673575623630,*,*,*,*,2879969,,,,,,,
1673575623682,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575623830,*,*,*,*,2847415,,,,,,,
1673575624030,*,*,*,*,2868620,,,,,,,
1673575624230,*,*,*,*,2878011,,,,,,,
1673575624430,*,*,*,*,2879328,,,,,,,
1673575624630,*,*,*,*,2875190,,,,,,,
1673575624830,*,*,*,*,2877366,,,,,,,
1673575625031,*,*,*,*,2797425,,,,,,,
1673575625230,*,*,*,*,2872946,,,,,,,
1673575625430,*,*,*,*,2878668,,,,,,,
1673575625630,*,*,*,*,2880352,,,,,,,
1673575625830,*,*,*,*,2875478,,,,,,,
1673575625946,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575626031,*,*,*,*,2844217,,,,,,,
1673575626230,*,*,*,*,2879671,,,,,,,
1673575626430,*,*,*,*,2872454,,,,,,,
1673575626630,*,*,*,*,2880464,,,,,,,
1673575626830,*,*,*,*,2880304,,,,,,,
1673575627030,*,*,*,*,2872121,,,,,,,
1673575627230,*,*,*,*,2800957,,,,,,,
1673575627430,*,*,*,*,2880180,,,,,,,
1673575627630,*,*,*,*,2874723,,,,,,,
1673575627830,*,*,*,*,2879725,,,,,,,
1673575628030,*,*,*,*,2878276,,,,,,,
1673575628206,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575628230,*,*,*,*,2837777,,,,,,,
1673575628430,*,*,*,*,2879052,,,,,,,
1673575628630,*,*,*,*,2878320,,,,,,,
1673575628830,*,*,*,*,2873990,,,,,,,
1673575629031,*,*,*,*,2875803,,,,,,,
1673575629230,*,*,*,*,2874976,,,,,,,
1673575629434,*,*,*,*,2816207,,,,,,,
1673575629630,*,*,*,*,2857600,,,,,,,
1673575629830,*,*,*,*,2878791,,,,,,,
1673575630030,*,*,*,*,2858886,,,,,,,
1673575630230,*,*,*,*,2875566,,,,,,,
1673575630430,*,*,*,*,2880091,,,,,,,
1673575630474,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575630630,*,*,*,*,2832318,,,,,,,
1673575630830,*,*,*,*,2879114,,,,,,,
1673575631030,*,*,*,*,2879099,,,,,,,
1673575631230,*,*,*,*,2874461,,,,,,,
1673575631430,*,*,*,*,2876946,,,,,,,
1673575631630,*,*,*,*,2879537,,,,,,,
1673575631830,*,*,*,*,2809855,,,,,,,
1673575632030,*,*,*,*,2878685,,,,,,,
1673575632230,*,*,*,*,2878570,,,,,,,
1673575632430,*,*,*,*,2873545,,,,,,,
1673575632630,*,*,*,*,2879865,,,,,,,
1673575632736,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575632830,*,*,*,*,2846830,,,,,,,
1673575633030,*,*,*,*,2873856,,,,,,,
1673575633230,*,*,*,*,2878485,,,,,,,
1673575633430,*,*,*,*,2878853,,,,,,,
1673575633630,*,*,*,*,2872714,,,,,,,
1673575633830,*,*,*,*,2879602,,,,,,,
1673575634030,*,*,*,*,2802682,,,,,,,
1673575634230,*,*,*,*,2869985,,,,,,,
1673575634430,*,*,*,*,2879259,,,,,,,
1673575634630,*,*,*,*,2880027,,,,,,,
1673575634830,*,*,*,*,2874911,,,,,,,
1673575634998,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575635030,*,*,*,*,2844986,,,,,,,
1673575635230,*,*,*,*,2874065,,,,,,,
1673575635430,*,*,*,*,2876725,,,,,,,
1673575635630,*,*,*,*,2880899,,,,,,,
1673575635830,*,*,*,*,2880447,,,,,,,
1673575636030,*,*,*,*,2873248,,,,,,,
1673575636233,*,*,*,*,2817304,,,,,,,
1673575636430,*,*,*,*,2869305,,,,,,,
1673575636630,*,*,*,*,2874986,,,,,,,
1673575636830,*,*,*,*,2880105,,,,,,,
1673575637030,*,*,*,*,2879639,,,,,,,
1673575637230,*,*,*,*,2870061,,,,,,,
1673575637263,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575637430,*,*,*,*,2802803,,,,,,,
1673575637658,*,*,*,*,2739244,,,,,,,
1673575637830,*,*,*,*,2803476,,,,,,,
1673575638030,*,*,*,*,2876892,,,,,,,
1673575638230,*,*,*,*,2878104,,,,,,,
1673575638430,*,*,*,*,2872941,,,,,,,
1673575638630,*,*,*,*,2804992,,,,,,,
1673575638830,*,*,*,*,2878957,,,,,,,
1673575639030,*,*,*,*,2873445,,,,,,,
1673575639230,*,*,*,*,2879317,,,,,,,
1673575639430,*,*,*,*,2880607,,,,,,,
1673575639528,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575639630,*,*,*,*,2821347,,,,,,,
1673575639830,*,*,*,*,2879165,,,,,,,
1673575640030,*,*,*,*,2878876,,,,,,,
1673575640230,*,*,*,*,2868685,,,,,,,
1673575640430,*,*,*,*,2879458,,,,,,,
1673575640630,*,*,*,*,2879374,,,,,,,
1673575640830,*,*,*,*,2776774,,,,,,,
1673575641030,*,*,*,*,2879396,,,,,,,
1673575641230,*,*,*,*,2876311,,,,,,,
1673575641430,*,*,*,*,2860809,,,,,,,
1673575641630,*,*,*,*,2880500,,,,,,,
1673575641788,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575641830,*,*,*,*,2846348,,,,,,,
1673575642030,*,*,*,*,2873209,,,,,,,
1673575642230,*,*,*,*,2874989,,,,,,,
1673575642430,*,*,*,*,2878175,,,,,,,
1673575642630,*,*,*,*,2865622,,,,,,,
1673575642830,*,*,*,*,2878609,,,,,,,
1673575643033,*,*,*,*,2809566,,,,,,,
1673575643230,*,*,*,*,2869189,,,,,,,
1673575643430,*,*,*,*,2879635,,,,,,,
1673575643630,*,*,*,*,2879608,,,,,,,
1673575643830,*,*,*,*,2874844,,,,,,,
1673575644030,*,*,*,*,2878168,,,,,,,
1673575644051,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575644230,*,*,*,*,2842659,,,,,,,
1673575644430,*,*,*,*,2874323,,,,,,,
1673575644630,*,*,*,*,2880452,,,,,,,
1673575644830,*,*,*,*,2880385,,,,,,,
1673575645030,*,*,*,*,2874636,,,,,,,
1673575645233,*,*,*,*,2867862,,,,,,,
1673575645430,*,*,*,*,2818333,,,,,,,
1673575645630,*,*,*,*,2874532,,,,,,,
1673575645830,*,*,*,*,2879543,,,,,,,
1673575646030,*,*,*,*,2879240,,,,,,,
1673575646230,*,*,*,*,2869383,,,,,,,
1673575646317,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575646430,*,*,*,*,2841417,,,,,,,
1673575646630,*,*,*,*,2877898,,,,,,,
1673575646830,*,*,*,*,2874570,,,,,,,
1673575647030,*,*,*,*,2877843,,,,,,,
1673575647230,*,*,*,*,2874000,,,,,,,
1673575647430,*,*,*,*,2875968,,,,,,,
1673575647630,*,*,*,*,2807257,,,,,,,
1673575647830,*,*,*,*,2880485,,,,,,,
1673575648030,*,*,*,*,2871833,,,,,,,
1673575648230,*,*,*,*,2875448,,,,,,,
1673575648430,*,*,*,*,2879388,,,,,,,
1673575648576,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575648631,*,*,*,*,2835872,,,,,,,
1673575648830,*,*,*,*,2879064,,,,,,,
1673575649030,*,*,*,*,2879867,,,,,,,
1673575649230,*,*,*,*,2860874,,,,,,,
1673575649430,*,*,*,*,2878534,,,,,,,
1673575649630,*,*,*,*,2880654,,,,,,,
1673575649830,*,*,*,*,2792714,,,,,,,
1673575650030,*,*,*,*,2877817,,,,,,,
1673575650230,*,*,*,*,2876411,,,,,,,
1673575650430,*,*,*,*,2864290,,,,,,,
1673575650630,*,*,*,*,2879721,,,,,,,
1673575650833,*,*,*,*,2873221,,,,,,,
1673575650843,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575651030,*,*,*,*,2869526,,,,,,,
1673575651230,*,*,*,*,2874095,,,,,,,
1673575651430,*,*,*,*,2878886,,,,,,,
1673575651630,*,*,*,*,2873383,,,,,,,
1673575651830,*,*,*,*,2879814,,,,,,,
1673575652033,*,*,*,*,2862985,,,,,,,
1673575652230,*,*,*,*,2841167,,,,,,,
1673575652430,*,*,*,*,2878768,,,,,,,
1673575652630,*,*,*,*,2880266,,,,,,,
1673575652830,*,*,*,*,2873877,,,,,,,
1673575653030,*,*,*,*,2878522,,,,,,,
1673575653112,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575653230,*,*,*,*,2840294,,,,,,,
1673575653430,*,*,*,*,2875816,,,,,,,
1673575653630,*,*,*,*,2880443,,,,,,,
1673575653830,*,*,*,*,2879229,,,,,,,
1673575654030,*,*,*,*,2873206,,,,,,,
1673575654230,*,*,*,*,2875736,,,,,,,
1673575654430,*,*,*,*,2805429,,,,,,,
1673575654630,*,*,*,*,2875831,,,,,,,
1673575654830,*,*,*,*,2879402,,,,,,,
1673575655030,*,*,*,*,2877549,,,,,,,
1673575655230,*,*,*,*,2854253,,,,,,,
1673575655373,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575655430,*,*,*,*,2842269,,,,,,,
1673575655630,*,*,*,*,2878033,,,,,,,
1673575655830,*,*,*,*,2875782,,,,,,,
1673575656030,*,*,*,*,2878007,,,,,,,
1673575656230,*,*,*,*,2875126,,,,,,,
1673575656430,*,*,*,*,2875208,,,,,,,
1673575656630,*,*,*,*,2806146,,,,,,,
1673575656830,*,*,*,*,2880333,,,,,,,
1673575657030,*,*,*,*,2872958,,,,,,,
1673575657230,*,*,*,*,2875122,,,,,,,
1673575657430,*,*,*,*,2878966,,,,,,,
1673575657633,*,*,*,*,2850646,,,,,,,
1673575657635,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575657830,*,*,*,*,2862170,,,,,,,
1673575658030,*,*,*,*,2878248,,,,,,,
1673575658230,*,*,*,*,2870883,,,,,,,
1673575658430,*,*,*,*,2879667,,,,,,,
1673575658630,*,*,*,*,2879629,,,,,,,
1673575658833,*,*,*,*,2836437,,,,,,,
1673575659030,*,*,*,*,2828672,,,,,,,
1673575659231,*,*,*,*,2877225,,,,,,,
1673575659430,*,*,*,*,2875042,,,,,,,
1673575659630,*,*,*,*,2878977,,,,,,,
1673575659830,*,*,*,*,2879480,,,,,,,
1673575659905,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575660030,*,*,*,*,2808976,,,,,,,
1673575660230,*,*,*,*,2878554,,,,,,,
1673575660430,*,*,*,*,2879250,,,,,,,
1673575660630,*,*,*,*,2868343,,,,,,,
1673575660830,*,*,*,*,2879490,,,,,,,
1673575661030,*,*,*,*,2878568,,,,,,,
1673575661230,*,*,*,*,2779101,,,,,,,
1673575661430,*,*,*,*,2878905,,,,,,,
1673575661630,*,*,*,*,2880407,,,,,,,
1673575661830,*,*,*,*,2865517,,,,,,,
1673575662030,*,*,*,*,2868082,,,,,,,
1673575662169,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575662230,*,*,*,*,2846240,,,,,,,
1673575662430,*,*,*,*,2865119,,,,,,,
1673575662630,*,*,*,*,2880107,,,,,,,
1673575662830,*,*,*,*,2879309,,,,,,,
1673575663030,*,*,*,*,2867644,,,,,,,
1673575663230,*,*,*,*,2879535,,,,,,,
1673575663430,*,*,*,*,2804825,,,,,,,
1673575663630,*,*,*,*,2873131,,,,,,,
1673575663830,*,*,*,*,2879145,,,,,,,
1673575664030,*,*,*,*,2878183,,,,,,,
1673575664231,*,*,*,*,2871927,,,,,,,
1673575664433,*,*,*,*,2864642,,,,,,,
1673575664434,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575664630,*,*,*,*,2862571,,,,,,,
1673575664830,*,*,*,*,2872557,,,,,,,
1673575665030,*,*,*,*,2879175,,,,,,,
1673575665230,*,*,*,*,2878966,,,,,,,
1673575665430,*,*,*,*,2854558,,,,,,,
1673575665633,*,*,*,*,2856362,,,,,,,
1673575665830,*,*,*,*,2833073,,,,,,,
1673575666030,*,*,*,*,2875707,,,,,,,
1673575666230,*,*,*,*,2879918,,,,,,,
1673575666430,*,*,*,*,2873499,,,,,,,
1673575666630,*,*,*,*,2874303,,,,,,,
1673575666700,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575666830,*,*,*,*,2846947,,,,,,,
1673575667030,*,*,*,*,2879014,,,,,,,
1673575667230,*,*,*,*,2874927,,,,,,,
1673575667430,*,*,*,*,2875795,,,,,,,
1673575667630,*,*,*,*,2879046,,,,,,,
1673575667830,*,*,*,*,2873758,,,,,,,
1673575668030,*,*,*,*,2805894,,,,,,,
1673575668230,*,*,*,*,2879251,,,,,,,
1673575668431,*,*,*,*,2866934,,,,,,,
1673575668630,*,*,*,*,2878085,,,,,,,
1673575668830,*,*,*,*,2879235,,,,,,,
1673575668961,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575669030,*,*,*,*,2832648,,,,,,,
1673575669230,*,*,*,*,2878156,,,,,,,
1673575669430,*,*,*,*,2874747,,,,,,,
1673575669630,*,*,*,*,2864427,,,,,,,
1673575669830,*,*,*,*,2879879,,,,,,,
1673575670030,*,*,*,*,2878983,,,,,,,
1673575670230,*,*,*,*,2783332,,,,,,,
1673575670430,*,*,*,*,2875547,,,,,,,
1673575670630,*,*,*,*,2881337,,,,,,,
1673575670830,*,*,*,*,2874722,,,,,,,
1673575671030,*,*,*,*,2878899,,,,,,,
1673575671226,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575671233,*,*,*,*,2862687,,,,,,,
1673575671430,*,*,*,*,2869201,,,,,,,
1673575671630,*,*,*,*,2880739,,,,,,,
1673575671830,*,*,*,*,2880802,,,,,,,
1673575672030,*,*,*,*,2875776,,,,,,,
1673575672230,*,*,*,*,2880381,,,,,,,
1673575672433,*,*,*,*,2847313,,,,,,,
1673575672630,*,*,*,*,2851464,,,,,,,
1673575672830,*,*,*,*,2878750,,,,,,,
1673575673030,*,*,*,*,2877477,,,,,,,
1673575673230,*,*,*,*,2871221,,,,,,,
1673575673430,*,*,*,*,2874377,,,,,,,
1673575673498,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575673630,*,*,*,*,2847246,,,,,,,
1673575673830,*,*,*,*,2873204,,,,,,,
1673575674030,*,*,*,*,2866403,,,,,,,
1673575674230,*,*,*,*,2879716,,,,,,,
1673575674430,*,*,*,*,2868903,,,,,,,
1673575674630,*,*,*,*,2879160,,,,,,,
1673575674830,*,*,*,*,2806626,,,,,,,
1673575675030,*,*,*,*,2874580,,,,,,,
1673575675230,*,*,*,*,2880079,,,,,,,
1673575675430,*,*,*,*,2875036,,,,,,,
1673575675630,*,*,*,*,2861643,,,,,,,
1673575675757,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575675830,*,*,*,*,2846726,,,,,,,
1673575676030,*,*,*,*,2879097,,,,,,,
1673575676230,*,*,*,*,2876211,,,,,,,
1673575676430,*,*,*,*,2874250,,,,,,,
1673575676630,*,*,*,*,2878958,,,,,,,
1673575676830,*,*,*,*,2874080,,,,,,,
1673575677030,*,*,*,*,2801602,,,,,,,
1673575677230,*,*,*,*,2877678,,,,,,,
1673575677430,*,*,*,*,2862733,,,,,,,
1673575677630,*,*,*,*,2879444,,,,,,,
1673575677830,*,*,*,*,2879626,,,,,,,
1673575678018,*,*,*,*,*,99.0,1.1g,0,0,0,0.00,0.00
1673575678033,*,*,*,*,2846440,,,,,,,
1673575678230,*,*,*,*,2877074,,,,,,,
1673575678430,*,*,*,*,2876074,,,,,,,
1673575678630,*,*,*,*,2876374,,,,,,,
1673575678830,*,*,*,*,2879504,,,,,,,
1673575679030,*,*,*,*,2879066,,,,,,,
1673575679233,*,*,*,*,2833060,,,,,,,
1673575679430,*,*,*,*,2840824,,,,,,,
1673575679630,*,*,*,*,2880155,,,,,,,
1673575679830,*,*,*,*,2875997,,,,,,,
1673575680030,*,*,*,*,2878239,,,,,,,
1673575680230,*,*,*,*,2879888,,,,,,,
1673575680290,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575680430,*,*,*,*,2829185,,,,,,,
1673575680630,*,*,*,*,2879502,,,,,,,
1673575680830,*,*,*,*,2880433,,,,,,,
1673575681030,*,*,*,*,2874633,,,,,,,
1673575681230,*,*,*,*,2881092,,,,,,,
1673575681430,*,*,*,*,2874282,,,,,,,
1673575681630,*,*,*,*,2793870,,,,,,,
1673575681830,*,*,*,*,2879959,,,,,,,
1673575682030,*,*,*,*,2878210,,,,,,,
1673575682230,*,*,*,*,2873429,,,,,,,
1673575682430,*,*,*,*,2874678,,,,,,,
1673575682555,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575682630,*,*,*,*,2844634,,,,,,,
1673575682830,*,*,*,*,2873662,,,,,,,
1673575683030,*,*,*,*,2879244,,,,,,,
1673575683230,*,*,*,*,2879965,,,,,,,
1673575683430,*,*,*,*,2862082,,,,,,,
1673575683630,*,*,*,*,2880596,,,,,,,
1673575683830,*,*,*,*,2806604,,,,,,,
1673575684030,*,*,*,*,2874599,,,,,,,
1673575684230,*,*,*,*,2879863,,,,,,,
1673575684430,*,*,*,*,2874589,,,,,,,
1673575684630,*,*,*,*,2875607,,,,,,,
1673575684814,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575684833,*,*,*,*,2852257,,,,,,,
1673575685030,*,*,*,*,2877123,,,,,,,
1673575685230,*,*,*,*,2874859,,,,,,,
1673575685430,*,*,*,*,2875655,,,,,,,
1673575685630,*,*,*,*,2878826,,,,,,,
1673575685830,*,*,*,*,2874472,,,,,,,
1673575686034,*,*,*,*,2837573,,,,,,,
1673575686230,*,*,*,*,2845759,,,,,,,
1673575686430,*,*,*,*,2864932,,,,,,,
1673575686630,*,*,*,*,2880196,,,,,,,
1673575686830,*,*,*,*,2879602,,,,,,,
1673575687030,*,*,*,*,2873334,,,,,,,
1673575687088,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575687230,*,*,*,*,2846770,,,,,,,
1673575687430,*,*,*,*,2875500,,,,,,,
1673575687630,*,*,*,*,2872521,,,,,,,
1673575687830,*,*,*,*,2879706,,,,,,,
1673575688030,*,*,*,*,2878866,,,,,,,
1673575688230,*,*,*,*,2876883,,,,,,,
1673575688430,*,*,*,*,2801238,,,,,,,
1673575688630,*,*,*,*,2879332,,,,,,,
1673575688830,*,*,*,*,2860232,,,,,,,
1673575689030,*,*,*,*,2879792,,,,,,,
1673575689230,*,*,*,*,2881036,,,,,,,
1673575689348,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575689430,*,*,*,*,2829614,,,,,,,
1673575689630,*,*,*,*,2879966,,,,,,,
1673575689830,*,*,*,*,2880048,,,,,,,
1673575690030,*,*,*,*,2850899,,,,,,,
1673575690230,*,*,*,*,2878474,,,,,,,
1673575690430,*,*,*,*,2873527,,,,,,,
1673575690630,*,*,*,*,2782341,,,,,,,
1673575690830,*,*,*,*,2879807,,,,,,,
1673575691030,*,*,*,*,2880136,,,,,,,
1673575691230,*,*,*,*,2874869,,,,,,,
1673575691430,*,*,*,*,2874489,,,,,,,
1673575691613,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575691633,*,*,*,*,2851674,,,,,,,
1673575691830,*,*,*,*,2875592,,,,,,,
1673575692030,*,*,*,*,2879437,,,,,,,
1673575692230,*,*,*,*,2880634,,,,,,,
1673575692430,*,*,*,*,2867039,,,,,,,
1673575692630,*,*,*,*,2880079,,,,,,,
1673575692833,*,*,*,*,2838563,,,,,,,
1673575693030,*,*,*,*,2871339,,,,,,,
1673575693230,*,*,*,*,2877976,,,,,,,
1673575693430,*,*,*,*,2875582,,,,,,,
1673575693630,*,*,*,*,2863469,,,,,,,
1673575693830,*,*,*,*,2879851,,,,,,,
1673575693883,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575694030,*,*,*,*,2846370,,,,,,,
1673575694230,*,*,*,*,2873026,,,,,,,
1673575694432,*,*,*,*,2875304,,,,,,,
1673575694630,*,*,*,*,2879235,,,,,,,
1673575694830,*,*,*,*,2863302,,,,,,,
1673575695030,*,*,*,*,2877930,,,,,,,
1673575695230,*,*,*,*,2802665,,,,,,,
1673575695430,*,*,*,*,2875530,,,,,,,
1673575695630,*,*,*,*,2876065,,,,,,,
1673575695830,*,*,*,*,2878915,,,,,,,
1673575696030,*,*,*,*,2874839,,,,,,,
1673575696146,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575696230,*,*,*,*,2845658,,,,,,,
1673575696430,*,*,*,*,2878471,,,,,,,
1673575696630,*,*,*,*,2877286,,,,,,,
1673575696830,*,*,*,*,2880273,,,,,,,
1673575697030,*,*,*,*,2879637,,,,,,,
1673575697230,*,*,*,*,2875580,,,,,,,
1673575697430,*,*,*,*,2806073,,,,,,,
1673575697630,*,*,*,*,2876034,,,,,,,
1673575697830,*,*,*,*,2876233,,,,,,,
1673575698030,*,*,*,*,2879245,,,,,,,
1673575698230,*,*,*,*,2879949,,,,,,,
1673575698406,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575698430,*,*,*,*,2836138,,,,,,,
1673575698630,*,*,*,*,2875004,,,,,,,
1673575698830,*,*,*,*,2879447,,,,,,,
1673575699030,*,*,*,*,2874410,,,,,,,
1673575699230,*,*,*,*,2877495,,,,,,,
1673575699430,*,*,*,*,2876094,,,,,,,
1673575699633,*,*,*,*,2813654,,,,,,,
1673575699830,*,*,*,*,2857945,,,,,,,
1673575700030,*,*,*,*,2879393,,,,,,,
1673575700230,*,*,*,*,2876638,,,,,,,
1673575700430,*,*,*,*,2879816,,,,,,,
1673575700630,*,*,*,*,2875227,,,,,,,
1673575700675,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575700830,*,*,*,*,2850261,,,,,,,
1673575701030,*,*,*,*,2878777,,,,,,,
1673575701230,*,*,*,*,2879079,,,,,,,
1673575701430,*,*,*,*,2873744,,,,,,,
1673575701630,*,*,*,*,2876923,,,,,,,
1673575701830,*,*,*,*,2880178,,,,,,,
1673575702030,*,*,*,*,2807682,,,,,,,
1673575702230,*,*,*,*,2881017,,,,,,,
1673575702430,*,*,*,*,2879986,,,,,,,
1673575702630,*,*,*,*,2856859,,,,,,,
1673575702830,*,*,*,*,2880425,,,,,,,
1673575702939,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575703030,*,*,*,*,2843677,,,,,,,
1673575703230,*,*,*,*,2874403,,,,,,,
1673575703430,*,*,*,*,2878213,,,,,,,
1673575703630,*,*,*,*,2874411,,,,,,,
1673575703830,*,*,*,*,2875191,,,,,,,
1673575704030,*,*,*,*,2868191,,,,,,,
1673575704230,*,*,*,*,2806407,,,,,,,
1673575704430,*,*,*,*,2874496,,,,,,,
1673575704630,*,*,*,*,2879349,,,,,,,
1673575704830,*,*,*,*,2880045,,,,,,,
1673575705030,*,*,*,*,2874605,,,,,,,
1673575705198,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575705230,*,*,*,*,2847594,,,,,,,
1673575705430,*,*,*,*,2879085,,,,,,,
1673575705630,*,*,*,*,2870287,,,,,,,
1673575705830,*,*,*,*,2879485,,,,,,,
1673575706030,*,*,*,*,2877809,,,,,,,
1673575706230,*,*,*,*,2864371,,,,,,,
1673575706433,*,*,*,*,2819501,,,,,,,
1673575706630,*,*,*,*,2865839,,,,,,,
1673575706830,*,*,*,*,2874364,,,,,,,
1673575707030,*,*,*,*,2878761,,,,,,,
1673575707230,*,*,*,*,2879903,,,,,,,
1673575707430,*,*,*,*,2872993,,,,,,,
1673575707464,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575707630,*,*,*,*,2840809,,,,,,,
1673575707830,*,*,*,*,2879456,,,,,,,
1673575708030,*,*,*,*,2873535,,,,,,,
1673575708230,*,*,*,*,2879433,,,,,,,
1673575708430,*,*,*,*,2879471,,,,,,,
1673575708630,*,*,*,*,2860419,,,,,,,
1673575708830,*,*,*,*,2808203,,,,,,,
1673575709030,*,*,*,*,2879317,,,,,,,
1673575709230,*,*,*,*,2876375,,,,,,,
1673575709430,*,*,*,*,2879463,,,,,,,
1673575709630,*,*,*,*,2872465,,,,,,,
1673575709724,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575709830,*,*,*,*,2833930,,,,,,,
1673575710030,*,*,*,*,2878553,,,,,,,
1673575710230,*,*,*,*,2881018,,,,,,,
1673575710430,*,*,*,*,2873604,,,,,,,
1673575710630,*,*,*,*,2875300,,,,,,,
1673575710830,*,*,*,*,2880383,,,,,,,
1673575711030,*,*,*,*,2786722,,,,,,,
1673575711230,*,*,*,*,2879864,,,,,,,
1673575711430,*,*,*,*,2880589,,,,,,,
1673575711630,*,*,*,*,2868327,,,,,,,
1673575711830,*,*,*,*,2878755,,,,,,,
1673575711988,*,*,*,*,*,100.0,1.1g,0,0,0,0.00,0.00
1673575712030,*,*,*,*,2844089,,,,,,,
1673575712230,*,*,*,*,2873953,,,,,,,
1673575712430,*,*,*,*,2877586,,,,,,,
1673575712630,*,*,*,*,2874382,,,,,,,
1673575712830,*,*,*,*,2875244,,,,,,,
